main_module	food_microbiome_metabolic_module	food_microbiome_metabolic_function	food_microbiome_functional_gene	food_microbiome_COG_KO
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N018_Putrescine_cadaverine_aminotransferase	F3MN_05_N018_Putrescine_cadaverine_aminotransferase_patA	COG4992_K09251
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N019_Gamma-aminobutyraldehyde_dehydrogenase	F3MN_05_N019_Gamma-aminobutyraldehyde_dehydrogenase_patD	COG1012_K00137
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N020_Glutamate-putrescine_ligase	F3MN_05_N020_Glutamate-putrescine_ligase_puuA	COG0174_K09470
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N021_Gamma-glutamylputrescine_oxidase	F3MN_05_N021_Gamma-glutamylputrescine_oxidase_puuB	COG0665_K09471
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N022_Gamma-aminobutaraldehyde_dehydrogenase	F3MN_05_N022_Gamma-aminobutaraldehyde_dehydrogenase_puuC	COG1012_K09472
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N023_Gamma-glutamyl-gamma-aminobutyrate_hydrolase	F3MN_05_N023_Gamma-glutamyl-gamma-aminobutyrate_hydrolase_puuD	COG2071_K09473
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N024_4-aminobutyrate_aminotransferase	F3MN_05_N024_4-aminobutyrate_aminotransferase_gabT	COG0160_K14268
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N024_4-aminobutyrate_aminotransferase	F3MN_05_N024_4-aminobutyrate_aminotransferase_puuE	COG0160_K00823
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N025_Succinate-semialdehyde_dehydrogenase	F3MN_05_N025_Succinate-semialdehyde_dehydrogenase_NADP+_gabD	COG1012_K00135
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N026_Glutarate_dioxygenase	F3MN_05_N026_Glutarate_dioxygenase_glaH	2CG84_K15737
F3MN_amino_acid_nitrogen_metabolism	F3MN_05_putrescine_cadaverine_aminobutanoate_catabolic_pathway	F3MN_05_N027_L-2-hydroxyglutarate_oxidase	F3MN_05_N027_L-2-hydroxyglutarate_oxidase_lhgO	COG0579_K15736_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_06_aromatic-L-amino-acid_decarboxylase_catabolic_pathway	F3MN_06_N028_Tyrosine_decarboxylase	F3MN_06_N028_Tyrosine_decarboxylase_tdcA	COG0076_K22330
F3MN_amino_acid_nitrogen_metabolism	F3MN_06_aromatic-L-amino-acid_decarboxylase_catabolic_pathway	F3MN_06_N029_Histidine_decarboxylase	F3MN_06_N029_Histidine_decarboxylase_hdcA	COG0076_K01590
F3MN_amino_acid_nitrogen_metabolism	F3MN_06_aromatic-L-amino-acid_decarboxylase_catabolic_pathway	F3MN_06_N030_L-tryptophan_decarboxylase	F3MN_06_N030_L-tryptophan_decarboxylase_tdcB	COG0076_K01593
F3MN_amino_acid_nitrogen_metabolism	F3MN_06_aromatic-L-amino-acid_decarboxylase_catabolic_pathway	F3MN_06_N031_Phenylalanine_L-2-4-diaminobutyrate_decarboxylase	F3MN_06_N031_Phenylalanine_L-2-4-diaminobutyrate_decarboxylase_ddc	COG0076_K13745
F3MN_amino_acid_nitrogen_metabolism	F3MN_06_aromatic-L-amino-acid_decarboxylase_catabolic_pathway	F3MN_06_N032_General_aromatic-L-amino-acid_decarboxylase	F3MN_06_N032_General_aromatic-L-amino-acid_decarboxylase_tdc	COG0076
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N033_Phenylethylamine_oxidase	F3MN_07_N033_Phenylethylamine_oxidase_tynA	COG3733_K00276
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N034_Phenylacetaldehyde_dehydrogenase	F3MN_07_N034_Phenylacetaldehyde_dehydrogenase_feaB	COG1012_K00146
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N035_Phenylacetate-CoA_oxygenase	F3MN_07_N035_Phenylacetate_degradation_iron-sulfur_cluster_assembly_subunit_paaD	COG2151_K02612
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N035_Phenylacetate-CoA_oxygenase	F3MN_07_N035_Phenylacetate_degradation_oxidoreductase_paaE	COG1018_K02613
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N035_Phenylacetate-CoA_oxygenase	F3MN_07_N035_Phenylacetate-CoA_oxygenase_subunit_A_paaA	COG3396_K02609
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N035_Phenylacetate-CoA_oxygenase	F3MN_07_N035_Phenylacetate-CoA_oxygenase_subunit_B_paaB	COG3460_K02610
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N035_Phenylacetate-CoA_oxygenase	F3MN_07_N035_Phenylacetate-CoA_oxygenase_subunit_C_paaC	COG3396_K02611
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N036_Phenylacetate-CoA_ligase	F3MN_07_N036_Phenylacetate-CoA_ligase_paaK	COG1541_K01912
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N037_1-2-epoxyphenylacetyl-CoA_isomerase	F3MN_07_N037_1-2-epoxyphenylacetyl-CoA_isomerase_paaG	COG1024_K15866
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N038_Oxepin-CoA_hydrolase	F3MN_07_N038_Oxepin-CoA_hydrolase_paaN_Z	COG1012_K02618
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N039_Beta-ketoadipyl-CoA_thiolase	F3MN_07_N039_Beta-ketoadipyl-CoA_thiolase_paaJ	COG0183_K02615
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N040_2-3-dehydroadipyl-CoA_hydratase	F3MN_07_N040_2-3-dehydroadipyl-CoA_hydratase_paaF	COG1024_K01692
F3MN_amino_acid_nitrogen_metabolism	F3MN_07_phenylalanine_aerobic_catabolic_pathway	F3MN_07_N041_3-hydroxyadipyl-CoA_dehydrogenase	F3MN_07_N041_3-hydroxyadipyl-CoA_dehydrogenase_paaH	COG1250_K00074
F3MN_amino_acid_nitrogen_metabolism	F3MN_08_tryptophanase_pathway	F3MN_08_N042_Tryptophanase	F3MN_08_N042_Tryptophanase_tnaA	COG3033_K01667
F3MN_amino_acid_nitrogen_metabolism	F3MN_09_tryptophane_anthranilate_aerobic_catabolic_pathway	F3MN_09_N043_Heme-dependent_L-tryptophane_dioxygenase	F3MN_09_N043_Heme-dependent_L-tryptophane_dioxygenase_kynA	COG3483_K00453
F3MN_amino_acid_nitrogen_metabolism	F3MN_09_tryptophane_anthranilate_aerobic_catabolic_pathway	F3MN_09_N044_Kynurenine_formamidase	F3MN_09_N044_Kynurenine_formamidase_kynB	COG1878_K07130
F3MN_amino_acid_nitrogen_metabolism	F3MN_09_tryptophane_anthranilate_aerobic_catabolic_pathway	F3MN_09_N045_Kynureninase	F3MN_09_N045_Kynureninase_kynU	COG3844_K01556
F3MN_amino_acid_nitrogen_metabolism	F3MN_09_tryptophane_anthranilate_aerobic_catabolic_pathway	F3MN_09_N046_Anthranilate_dioxygenase	F3MN_09_N046_Anthranilate_dioxygenase_subunitA_antA	COG4638_K05599
F3MN_amino_acid_nitrogen_metabolism	F3MN_09_tryptophane_anthranilate_aerobic_catabolic_pathway	F3MN_09_N046_Anthranilate_dioxygenase	F3MN_09_N046_Anthranilate_dioxygenase_subunitB_antB	COG5517_K05600
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N047_Aspartate_decarboxylase	F3MN_10_N047_Aspartate_decarboxylase_aspD	COG0436_K09758
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N048_Glutamate_decarboxylase	F3MN_10_N048_Glutamate_decarboxylase_gadB	COG0076_K01580
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N049_Aspartate_ammonia-lyase	F3MN_10_N049_Aspartate_ammonia-lyase_AspA	COG1027_K01744
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N050_Aspartate_aminotransferase	F3MN_10_N050_Aspartate_aminotransferase_aspB	COG0436_K00812
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N050_Aspartate_aminotransferase	F3MN_10_N050_Aspartate_cysteine_aminotransferase_aspC	COG1448_K00813
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N051_L-asparaginase	F3MN_10_N051_L-asparaginase_asnA1	COG0252_K01424
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N051_L-asparaginase	F3MN_10_N051_L-asparaginase_asnA2	COG1446_K01424_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N052_Asparagine_synthase	F3MN_10_N052_Asparagine_synthase_asnB1	COG0367_K01953
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N052_Asparagine_synthase	F3MN_10_N052_Asparagine_synthase_asnB2	COG2502_K01914
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N053_Glutamate_dehydrogenase	F3MN_10_N053_Glutamate_dehydrogenase_gdhA	COG0334_K00262
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N053_Glutamate_dehydrogenase	F3MN_10_N053_Glutamate_dehydrogenase_gdhB	COG2902_K15371
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N054_Glutamate_synthase	F3MN_10_N054_Glutamate_synthase_large_subunit_gltB	COG0067_K00265
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N054_Glutamate_synthase	F3MN_10_N054_Glutamate_synthase_small_subunit_gltD	COG0493_K00266
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N055_Glutamine_synthase	F3MN_10_N055_Glutamine_synthase_glnA	COG0174_K01915
F3MN_amino_acid_nitrogen_metabolism	F3MN_10_aspartate_glutamate_catabolic_pathways	F3MN_10_N201_L-aspartate_dehydrogenase	F3MN_10_N201_L-aspartate_dehydrogenase_nadX	COG1712_K06989
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N056_Branched-chain_amino_acid_aminotransferase	F3MN_11_N056_Branched-chain_amino_acid_aminotransferase_ilvE	COG0115_K00826
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N057_2-oxoacid_decarboxylase	F3MN_11_N057_2-oxoacid_decarboxylase_kdcA	COG3961
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N058_2-oxoacid_dehydrogenase	F3MN_11_N058_2-oxoacid_dehydrogenase_E1_component_subunit_alpha_bkdA1	COG1071_K00166
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N058_2-oxoacid_dehydrogenase	F3MN_11_N058_2-oxoacid_dehydrogenase_E1_component_subunit_beta_bkdB2	COG0022_K00167
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N059_NADP-dependent_3-hydroxyisobutyrate_dehydrogenase	F3MN_11_N059_NADP-dependent_3-hydroxyisobutyrate_dehydrogenase_mmsB	COG2084_K00020
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N060_Methylmalonate-semialdehyde_dehydrogenase	F3MN_11_N060_Methylmalonate-semialdehyde_dehydrogenase_iolA_mmsA	COG1012_K00140
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N061_Leucine_dehydrogenase	F3MN_11_N061_Leucine_dehydrogenase_leuA	COG0334_K00263
F3MN_amino_acid_nitrogen_metabolism	F3MN_11_branched-chain_amino_acids_catabolic_pathways	F3MN_11_N062_Acetyl-CoA_propionyl-CoA_carboxylase	F3MN_11_N062_Acetyl-CoA_propionyl-CoA_carboxylase_pccA	COG4770_K11263
F3MN_amino_acid_nitrogen_metabolism	F3MN_12_serine_threonine_catabolic_pathways	F3MN_12_N063_L-threonine_deaminase	F3MN_12_N063_L-threonine_deaminase_tdcB	COG1171_K01754
F3MN_amino_acid_nitrogen_metabolism	F3MN_12_serine_threonine_catabolic_pathways	F3MN_12_N064_L-serine_hydroxymethyltransferase	F3MN_12_N064_L-serine_hydroxymethyltransferase_glyA	COG0112_K00600
F3MN_amino_acid_nitrogen_metabolism	F3MN_12_serine_threonine_catabolic_pathways	F3MN_12_N065_L-serine_deaminase	F3MN_12_N065_L-serine_deaminase_sdaAB	COG1760_K01752
F3MN_amino_acid_nitrogen_metabolism	F3MN_12_serine_threonine_catabolic_pathways	F3MN_12_N065_L-serine_deaminase	F3MN_12_N065_L-serine_deaminase_sdaAB	COG3048_K01753
F3MN_amino_acid_nitrogen_metabolism	F3MN_12_serine_threonine_catabolic_pathways	F3MN_12_N220_L-threonine_dehydrogenase	F3MN_12_N220_L-threonine_dehydrogenase_tdh	COG1063_K00060
F3MN_amino_acid_nitrogen_metabolism	F3MN_12_serine_threonine_catabolic_pathways	F3MN_12_N112_L-threonine_aldolase	F3MN_12_N112_L-threonine_aldolase_ltaE	COG2008_K01620
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N066_Glycine_decarboxylase	F3MN_13_N066_Glycine_cleavage_system_aminomethyltransferase_gcvT	COG0404_K00605
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N066_Glycine_decarboxylase	F3MN_13_N066_Glycine_cleavage_system_H_protein_gcvH	COG0509_K02437
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N066_Glycine_decarboxylase	F3MN_13_N066_Glycine_decarboxylase_subunit_alpha_gcvpA	COG0403_K00282
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N066_Glycine_decarboxylase	F3MN_13_N066_Glycine_decarboxylase_subunit_beta_gcvpB	COG1003_K00283
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N066_Glycine_decarboxylase	F3MN_13_N066_Glycine_decarboxylase_gcvP	COG0403_K00281
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N067_2-amino-3-ketobutyrate_CoA_ligase	F3MN_13_N067_2-amino-3-ketobutyrate_CoA_ligase_kbl	COG0156_K00639
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N068_D-alanine_dehydrogenase_deaminating	F3MN_13_N068_D-alanine_dehydrogenase_deaminating_dadA	COG0665_K00285
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N069_Alanine_racemase	F3MN_13_N069_Alanine_racemase_alr	COG0787_K01775
F3MN_amino_acid_nitrogen_metabolism	F3MN_13_glycine_alanine_catabolic_pathways	F3MN_13_N210_L-alanine_dehydrogenase_deaminating	F3MN_13_N210_L-alanine_dehydrogenase_deaminating_aldA	COG0686_K00259
F3MN_amino_acid_nitrogen_metabolism	F3MN_14_methionine_cysteine_catabolic_pathways	F3MN_14_N070_Methionine-gamma_lyase	F3MN_14_N070_Methionine-gamma_lyase_mdeA	COG0626_K01761
F3MN_amino_acid_nitrogen_metabolism	F3MN_14_methionine_cysteine_catabolic_pathways	F3MN_14_N071_L-cysteine_desulfhydrase	F3MN_14_N071_L-cysteine_desulfhydrase_metC	COG0626_K01760_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_14_methionine_cysteine_catabolic_pathways	F3MN_14_N072_3-mercaptopyruvate_sulfurtransferase	F3MN_14_N072_3-mercaptopyruvate_sulfurtransferase_sseA	COG2897_K01011
F3MN_amino_acid_nitrogen_metabolism	F3MN_14_methionine_cysteine_catabolic_pathways	F3MN_14_N229_Methanethiol S-methyltransferase	F3MN_14_N229_Methanethiol S-methyltransferase_mddA	COG2020_K21310
F3MN_amino_acid_nitrogen_metabolism	F3MN_15_glutathione-catabolic_pathway	F3MN_15_N073_Glutathione_hydrolase	F3MN_15_N073_Glutathione_hydrolase_ggt	COG0405_K00681
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N074_L-carnitine_monooxygenase	F3MN_16_N074_L-carnitine_monooxygenase_alpha-subunit_yeaW	COG4638_K22443
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N074_L-carnitine_monooxygenase	F3MN_16_N074_L-carnitine_monooxygenase_beta-subunit_yeaX	COG1018_K22444
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N075_Choline-trimethylamine_lyase	F3MN_16_N075_Choline-trimethylamine_lyase__alpha-subunit_cutC	COG1882_K20038
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N075_Choline-trimethylamine_lyase	F3MN_16_N075_Choline-trimethylamine_lyase__beta-subunit_cutC	COG1180_K20037
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N077_Choline_dehydrogenase	F3MN_16_N077_Choline_dehydrogenase_betA	COG2303_K00108
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N078_Betaine_aldehyde_dehydrogenase	F3MN_16_N078_Betaine_aldehyde_dehydrogenase_betB	COG1012_K00130
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N079_Glycine_betaine_monooxygenase	F3MN_16_N079_Glycine_betaine_monooxygenase_gbcA	COG4638_K00479
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N080_Creatininase	F3MN_16_N080_Creatininase_crnA	COG1402_K01470
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N081_Creatinase	F3MN_16_N081_Creatinase_creA	COG0006_K08688
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N082_Sarcosine_oxidase	F3MN_16_N082_Sarcosine_oxidase_subunit_alpha_1_soxA1	COG0665_K00301
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N082_Sarcosine_oxidase	F3MN_16_N082_Sarcosine_oxidase_subunit_alpha_2_soxA2	COG0404_K00302
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N082_Sarcosine_oxidase	F3MN_16_N082_Sarcosine_oxidase_subunit_beta_soxB	COG0665_K00303
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N082_Sarcosine_oxidase	F3MN_16_N082_Sarcosine_oxidase_subunit_delta_soxD	COG4311_K00304
F3MN_amino_acid_nitrogen_metabolism	F3MN_16_carnitine_choline_trimethylamine_catabolic_superpathway	F3MN_16_N082_Sarcosine_oxidase	F3MN_16_N082_Sarcosine_oxidase_subunit_gamma_soxG	COG4583_K00305
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N083_M42_glutamyl_aminopeptidase_pepA1	F3MN_17_N083_M42_glutamyl_aminopeptidase_pepA1	COG1363_K01261_K01269
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N084_Leucyl_aminopeptidase_A_pepA2	F3MN_17_N084_Leucyl_aminopeptidase_A_pepA2	COG0260_K01255
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N085_Aminopeptidase_N_pepN	F3MN_17_N085_Aminopeptidase_N_pepN	COG0308_K01256_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N086_Xaa-Pro_aminopeptidase_P_pepP	F3MN_17_N086_Xaa-Pro_aminopeptidase_P_pepP	COG0006_K01262_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N087_Xaa-His_dipeptidase_D_pepD	F3MN_17_N087_Xaa-His_dipeptidase_D_pepD	COG2195_K01270
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N088_DipeptidaseV_pepV	F3MN_17_N088_DipeptidaseV_pepV	COG0624_K01270_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N089_Xaa-Pro_aminopeptidase_Q_pepQ	F3MN_17_N089_Xaa-Pro_aminopeptidase_Q_pepQ	COG0006_K01271
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N090_Xaa-Pro_dipeptidyl-peptidase_X_pepX	F3MN_17_N090_Xaa-Pro_dipeptidyl-peptidase_X_pepX	COG2936_K01281
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N091_Peptidase_C1-like_family_C_pepC	F3MN_17_N091_Peptidase_C1-like_family_C_pepC	COG3579_K01372
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N092_dipeptidase_E_pepE	F3MN_17_N092_dipeptidase_E_pepE	COG3340_K05995_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N093_Peptidase_O_family_M13_pepO	F3MN_17_N093_Peptidase_O_family_M13_pepO	COG3590_K07386
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N094_Aminopeptidase_B_pepB	F3MN_17_N094_Aminopeptidase_B_pepB	COG0260_K07751
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N095_Oligopeptidase_F_pepF	F3MN_17_N095_Oligopeptidase_F_pepF	COG1164_K08602
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N096_Dipeptidase_family_C69_pepDA	F3MN_17_N096_Dipeptidase_family_C69_pepDA	COG4690_K08659
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N097_Leucyl_aminopeptidase_S_pepS1	F3MN_17_N097_Leucyl_aminopeptidase_S_pepS1	COG2309_K19689
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N098_Leucyl_aminopeptidase_S_pepS2	F3MN_17_N098_Leucyl_aminopeptidase_S_pepS2	COG2309_K18028
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N099_Tripeptide_aminopeptidase_t_pepT	F3MN_17_N099_Tripeptide_aminopeptidase_t_pepT	COG2195_K01258_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N100_Proline_iminopeptidase_R_pepR	F3MN_17_N100_Proline_iminopeptidase_R_pepR	COG2267_K01259
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N101_Methionine_Aminopeptidase_map	F3MN_17_N101_Methionine_Aminopeptidase_map	COG0024_K01265
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N102_L-aminopeptidase_family_S58_dmpA	F3MN_17_N102_L-aminopeptidase_family_S58_dmpA	COG3191_K01266
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N103_Membrane_dipeptidase_Peptidase_family_M19_acdP	F3MN_17_N103_Membrane_dipeptidase_Peptidase_family_M19_acdP	COG2355_K01273
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N104_D-alanyl-D-alanine_carboxypeptidase_dacA	F3MN_17_N104_D-alanyl-D-alanine_carboxypeptidase_dacA	COG1686_K07258_*
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N105_LD-carboxypeptidase_ldcA	F3MN_17_N105_LD-carboxypeptidase_ldcA	COG1619_K01297
F3MN_amino_acid_nitrogen_metabolism	F3MN_17_peptides_catabolic_pathways	F3MN_17_N106_Peptidase_family_M28_cpg2	F3MN_17_N106_Peptidase_family_M28_cpg2	COG0624_K01295
